Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
5679,B000H23YC2,AS3RZOSU1T18T,cdcin ak,0,0,5,1303344000,Easy yummy gravy!,The Southern Mills gravy is  a very satisfying gravy for an easy fast topping for either bisquits or hashbrown potatoes.<br /><br />The mix is easy to use and there are never any left overs. It hits the table and it is gone.... everyone seems to love it.
424626,B002HFPW6I,A80AR7GTGCCIZ,G. Hammond,0,0,5,1335744000,george h,"I think this is one of the best snack type products that I have ever tasted. Unfortunately I wish it was made in the USA and not China, since there some questionable food products that come from that Country."
273624,B000V1HG6E,A2NVAGB5ZV1QH7,D. Lyda,0,0,4,1249603200,good chips but....,"Good chips, i will purchase them again but they are kind of weak on BBQ floavor. it could be kicked up and still have great flavor. but still a good chip and kind of small for the price, but still good."
346970,B000FNH3KW,AYCEMQOKGAMMM,Chase,0,0,5,1274140800,best GFCFEFSF cookie,"My daughter is very picky, but she like this cookie very much. i haven't seen any product GFCFEFSF this good. great product."
295746,B003WLC4VC,AUC2B7PB2OGZ5,"N. Laski ""Pickleandtwins""",0,0,5,1315958400,Great!,We love these granola bars. I didn't realize that they were crunchy when i ordered them and it was such a nice surprise. They have great flavor and I feel good about my family eating them.
508636,B005HGAVDI,A34XYPOMCDHO5Z,irene,1,1,3,1328140800,Did not get 35 k cups,The variety is ok.  The expiration date is 3 1/2 months away(could be better) but I only received 33 k cups.
304255,B001AS1A4Q,A2LMXTLEP8EI5Y,"C. Le ""CY""",0,0,5,1330041600,You Will Feel Super Invincible+ Multi Vitamin,"i take this and with  omega 3. i am a writer and have not completed a entire novel until now. this is my secret. and this is so much better than a big red energy drink why?<br /><br />1.absolutely no racing heartbeat or too wired like redline.<br />2.absolutely no crash. a perfect combo of natural caffine<br />3.amazing joyful upbeat do anything feeling.all the time.<br />4.please follow the bottle.i learn the hard way. 1 bottle a day not 2.<br />5.combine these with nlp or another motivation technique and its been my cure all.just feeling great<br />6. i have been battleing the mild ""blues"" all my life until about 3 weeks ago.<br />TC-"
242467,B002AQP4QM,A358YXS5OL4LRY,A. Marcroft,4,4,5,1275004800,Fun Cheerios Variety!,This might be my favorite type of Cheerios (even though my husband is the Original Cheerio type fan) but with the regular Cheerios I get bored of them before I get to the bottom of my bowl! I love these because there are a few types of Cheerios in them and the flavor varies and keeps it interesting. It is a little sweet but not as sweet as the sugar cereals. I think that they're healthy too (compared to most cereals!)
217563,B0002DJNNK,A1MFR5PGMZFQPX,Wayne P. Deamond,0,1,1,1290297600,1 star,"<a href=""http://www.amazon.com/gp/product/B0002DJNMQ"">Best Buddy Bits-Cheese Flavor 5.5 oz.  package</a>. This treat contains garlic powder which is toxic to some dogs according to my Vet. My dog as well as a relative's dog became violently ill after eating these treats. We both ended up with $ 400 Vet bills. I contacted the manufacturer, Exclusively Pet, Inc. months ago but I never heard back from them."
34723,B003P9XGFO,A346XW97VHQG45,El Cucuy,6,6,5,1290556800,This is Puppy food,"The title doesn't say it, but this is puppy food and not adult food. That's why it has oatmeal in it so it will be gentler on puppy's stomachs. Good food though. I would recommend it. No corn, which is good."
114038,B004FELBH8,AQKCWZ7MLOUDR,Julian Velasco,0,0,3,1305072000,"Fine, but not special.","The cookie is pretty tasty, presumably because of the honey.  The fruit is a bit hard and bland, and definitely disappointing.  Overall, I could see that some people would really enjoy the cookies, but I did not.  Don't get me wrong: they were fine.  I would eat them if they were offered to me, without complaint.  But I don't think I will be buying these any more.  It was surprising because I definitely enjoy Fig Newtons."
174005,B0006MWNP2,A3DAVDQZ3MU2WR,arcanamundi,0,0,5,1287360000,Won't Use Anything Else,"My dogs have been on Wellness for about four months now. I have a 10 year old lab/border collie, a 2 year old Pug/Beagle, and a 1 year old Aussie/Boxer/Beagle and they all love it! Their coats are soft and shiny as can be---I won't feed anything else!"
177234,B0030VJ8E0,ADQ3WYHFRWVLM,ncav2011,0,0,5,1340668800,Fantastic,My son loves this food combination and eats it without any complaints. The ingredients are simple and the taste is straightforward - no funky baby food smell like the normal food in jars often has. I will buy again and again.
8149,B002GWMA08,A17GPYNPECW565,Cafeaulaitman,0,0,1,1345852800,Truly AWFUL!,"I rarely post a product review, but I feel that I would be irresponsible as a consumer if I did not comment on the Tanzania Peaberry whole coffee beans. I had high hopes when purchasing this coffee and I did my best to tolerate them. To illustrate, I have consumed almost one whole bag of the three, but will have to dump the other two in the trash! The beans are stale, dry, over-roasted, with little flavor. Even loading up the coffee with sugar does not seem to help! I resolved that this morning would be my last cup! I will have to resort to buying the Eight O'Clock brand at my local grocery store. I even briefly considered giving the two unopened bags to a friend, but decided that it wasn't worth alienating him! Coffee Bean Direct, you need to do better, MUCH better..."
108907,B001EO6FOG,A3MPYT2MBO7YW0,Leslie L. Granger,0,0,3,1296777600,haven't noticed results,"When I first got them he gulped them down, but the ziplock on them doesn't work that well and at a dosage of only one or two treats a day like the bag says they have gotten kind of dried out and he doesn't like them as much anymore.  I also have not noticed any real improvement in the stiffness of his gait."
177393,B004U49QU2,A3TAOW603PHFYK,Robert Tucker,0,0,3,1308960000,Delicious and enjoyable but slightly generic,"We received these delicious cookies in the mail and were pleased with the packaging and freshness of the product. Easy to open package, the cookies were setting carefully inside compartments to avoid excessive bumps with other cookies. Containing blended pieces of chocolate chips, the chocolate dough was well flavored, and the cookies were chewy, easy on the teeth, and quite tasty. Just a nice chocolatey experience for all ages.<br /><br />Aside from a little bit of a strong aftertaste, the flavor was solid and appealing. The aftertaste was less pleasant and reminded me a little of generic, artificial flavoring used in most processed foods of today. Although not excessive, there were many crumbs left from the cookies and each one needed gentle handling to avoid falling apart. This quality likely allows for the soft, chewy feeling but has the potential to be a crumbly mess if the eater is not careful.<br /><br />Good price, good eating, and lots of fun, this is highly recommended for a quick, comfortable dessert. Maybe the overall flavor and approach is more appealing to a younger generation than older although the soft idea is appropriate for all ages. Yet anyone seeking a chocolate cookie, will be pleased with the result as the cookie practically melts with chocolate joy in the mouth."
200862,B003ENN6YM,A1TIRILS9TU8EK,"J. Bradford ""JB""",1,1,5,1277424000,Great Coffee Great Price,The coffee is very good and the price is unbeatable. This out beats even costco and I don't have to leave home. I will continue to purchase it through Amazon and have told many friends about it.
72551,B004X3VRLG,AEL6CQNQXONBX,Cute Chihuahua,0,0,5,1309824000,"My Chihuahua loves them, kept her busy for nearly 5 hours","We have two Chihuahua's. One is 12 years old now she won't chew on toys, rawhides or bones of any sort. It was no big surprise that she wouldn't touch it. My other Chihuahua is only 2 years old and will chew on almost any type of rawhide or bone. Over the long 4th of July weekend she was driving us crazy because she wouldn't stop barking and growling at all the fireworks. She is scared to death of fireworks and will shake like crazy and go nuts. So I decided to give her one of these to keep her busy for a while.<br /><br />She loved it and wouldn't put it down for nearly 5 hours. She pretty much ignored the fireworks for the rest of the night and went to town on devouring the MiniCongo. Occasionally she would decide to take a break and walk away but she wouldn't take her eye off it. If I would walk near it or our other dog would approach it then she would pounce on it and guard it with her life. She seemed to really love the peanut butter filling inside because she kept trying to lick inside before chewing the beefhide.<br /><br />About a month ago we gave her a Purina Busy Bone which is similar to this and she loved it as well. It has filling in the middle too. The difference is the Busy Bone really upset her stomach for 24 hours or so and the MiniCongo didn't.<br /><br />Don't be fooled by Mini in the name because these are still quite large. It is probably too big for our Chihuahua but that didn't stop her. I am happy to give these to my dog because they do a good job of cleaning their teeth. The more chewing they do now, the better their dental health will be when they get older."
505856,B001ELL512,A7X33OH05CIZL,Onlineshopaholic,0,1,5,1290988800,Good coffee.. but Amazon keeps raising price on this!,"The coffee is perfect if you love dark strong coffee. Try it!<br />My only complaint is prices has gone up $5 for this product since 09/10, time for Amazon to review the prices."
383623,B00451WLYI,A26NVGMQ3JL0O,titi,0,0,5,1326240000,Best Instant Coffee Made,You will give up brewed coffee for the Starbucks VIA Ready Brew.  Our whole family loves it.  We love Starbucks and can now enjoy it all day long at home.
